Symbol,Name,Market_Cap,Market_Cap_Formatted,Category,Source
PFX,PhenixFIN Corporation,84923776,"$84,923,776",Micro Cap,Yahoo Finance
FLL,"Full House Resorts, Inc.",84885512,"$84,885,512",Micro Cap,Yahoo Finance
DTSQU,DT Cloud Star Acquisition Corpo,84880352,"$84,880,352",Micro Cap,Yahoo Finance
ALIS,Calisa Acquisition Corp,84190720,"$84,190,720",Micro Cap,Yahoo Finance
SRTS,"Sensus Healthcare, Inc.",84008592,"$84,008,592",Micro Cap,Yahoo Finance
COLA,Columbus Acquisition Corp,83971152,"$83,971,152",Micro Cap,Yahoo Finance
FDSB,"Fifth District Bancorp, Inc.",83835344,"$83,835,344",Micro Cap,Yahoo Finance
NTIC,Northern Technologies Internati,83529608,"$83,529,608",Micro Cap,Yahoo Finance
SPRB,"Spruce Biosciences, Inc.",83478152,"$83,478,152",Micro Cap,Yahoo Finance
SOHOO,Sotherly Hotels Inc. - 7.875% S,83385080,"$83,385,080",Micro Cap,Yahoo Finance
SYPR,"Sypris Solutions, Inc.",83368488,"$83,368,488",Micro Cap,Yahoo Finance
WKEY,WISeKey International Holding L,83361280,"$83,361,280",Micro Cap,Yahoo Finance
VGAS,"Verde Clean Fuels, Inc.",83307792,"$83,307,792",Micro Cap,Yahoo Finance
GNSS,Genasys Inc.,83190656,"$83,190,656",Micro Cap,Yahoo Finance
MATH,Metalpha Technology Holding Lim,82907504,"$82,907,504",Micro Cap,Yahoo Finance
HAO,Haoxi Health Technology Limited,82626920,"$82,626,920",Micro Cap,Yahoo Finance
YHNA,YHN Acquisition I Limited,82537496,"$82,537,496",Micro Cap,Yahoo Finance
BDSX,"Biodesix, Inc.",82320000,"$82,320,000",Micro Cap,Yahoo Finance
DLHC,DLH Holdings Corp.,82030576,"$82,030,576",Micro Cap,Yahoo Finance
YHNAU,YHN Acquisition I Limited,81762504,"$81,762,504",Micro Cap,Yahoo Finance
MNOV,"MediciNova, Inc.",81582768,"$81,582,768",Micro Cap,Yahoo Finance
COEP,"Coeptis Therapeutics Holdings, ",81506632,"$81,506,632",Micro Cap,Yahoo Finance
CHSN,Chanson International Holding,81465648,"$81,465,648",Micro Cap,Yahoo Finance
DXST,Decent Holding Inc.,81225832,"$81,225,832",Micro Cap,Yahoo Finance
AMPG,"Amplitech Group, Inc.",81083784,"$81,083,784",Micro Cap,Yahoo Finance
PYPD,PolyPid Ltd.,81011424,"$81,011,424",Micro Cap,Yahoo Finance
APAC,StoneBridge Acquisition II Corp,80987208,"$80,987,208",Micro Cap,Yahoo Finance
TENX,"Tenax Therapeutics, Inc.",80854296,"$80,854,296",Micro Cap,Yahoo Finance
UBCP,"United Bancorp, Inc.",80836168,"$80,836,168",Micro Cap,Yahoo Finance
MAYS,"J. W. Mays, Inc.",80631200,"$80,631,200",Micro Cap,Yahoo Finance
HOVR,New Horizon Aircraft Ltd.,80540000,"$80,540,000",Micro Cap,Yahoo Finance
SFWL,Shengfeng Development Limited,80451656,"$80,451,656",Micro Cap,Yahoo Finance
OKYO,OKYO Pharma Limited,80369904,"$80,369,904",Micro Cap,Yahoo Finance
SOHOB,Sotherly Hotels Inc. - 8.0% Ser,80302592,"$80,302,592",Micro Cap,Yahoo Finance
WSTN,Westin Acquisition Corp,80227800,"$80,227,800",Micro Cap,Yahoo Finance
CSTE,Caesarstone Ltd.,80205352,"$80,205,352",Micro Cap,Yahoo Finance
FVN,Future Vision II Acquisition Co,80041840,"$80,041,840",Micro Cap,Yahoo Finance
HNNA,"Hennessy Advisors, Inc.",79905656,"$79,905,656",Micro Cap,Yahoo Finance
MGRT,Mega Fortune Company Limited,79750000,"$79,750,000",Micro Cap,Yahoo Finance
ONEG,OneConstruction Group Limited,79680000,"$79,680,000",Micro Cap,Yahoo Finance
MTC,"MMTec, Inc.",79590568,"$79,590,568",Micro Cap,Yahoo Finance
CPHC,Canterbury Park Holding Corpora,79551192,"$79,551,192",Micro Cap,Yahoo Finance
IMA,"ImageneBio, Inc.",79278088,"$79,278,088",Micro Cap,Yahoo Finance
LSE,"Leishen Energy Holding Co., Ltd",78934712,"$78,934,712",Micro Cap,Yahoo Finance
UYSC,UY Scuti Acquisition Corp.,78880984,"$78,880,984",Micro Cap,Yahoo Finance
INVE,"Identiv, Inc.",78864568,"$78,864,568",Micro Cap,Yahoo Finance
IMUX,"Immunic, Inc.",78654184,"$78,654,184",Micro Cap,Yahoo Finance
ASRT,"Assertio Holdings, Inc.",78541704,"$78,541,704",Micro Cap,Yahoo Finance
MIND,"MIND Technology, Inc.",78540928,"$78,540,928",Micro Cap,Yahoo Finance
FUSE,Fusemachines Inc.,78133320,"$78,133,320",Micro Cap,Yahoo Finance
TOUR,Tuniu Corporation,77807112,"$77,807,112",Micro Cap,Yahoo Finance
GRWG,GrowGeneration Corp.,77796472,"$77,796,472",Micro Cap,Yahoo Finance
BMEA,"Biomea Fusion, Inc.",77774008,"$77,774,008",Micro Cap,Yahoo Finance
MMTXU,Miluna Acquisition Corp,77633472,"$77,633,472",Micro Cap,Yahoo Finance
BYFC,Broadway Financial Corporation,77403456,"$77,403,456",Micro Cap,Yahoo Finance
SSEA,Starry Sea Acquisition Corp,77198664,"$77,198,664",Micro Cap,Yahoo Finance
ACET,"Adicet Bio, Inc.",76608000,"$76,608,000",Micro Cap,Yahoo Finance
NNBR,"NN, Inc.",76453736,"$76,453,736",Micro Cap,Yahoo Finance
MOB,Mobilicom Limited,76435248,"$76,435,248",Micro Cap,Yahoo Finance
DCGO,DocGo Inc.,76010776,"$76,010,776",Micro Cap,Yahoo Finance
ATHR,"Aether Holdings, Inc.",75977264,"$75,977,264",Micro Cap,Yahoo Finance
HYFT,MindWalk Holdings Corp.,75639872,"$75,639,872",Micro Cap,Yahoo Finance
XBIT,XBiotech Inc.,75609576,"$75,609,576",Micro Cap,Yahoo Finance
BSAA,BEST SPAC I Acquisition Corp.,75474896,"$75,474,896",Micro Cap,Yahoo Finance
WTG,Wintergreen Acquisition Corp.,74642536,"$74,642,536",Micro Cap,Yahoo Finance
MYPS,"PLAYSTUDIOS, Inc.",74413952,"$74,413,952",Micro Cap,Yahoo Finance
CPBI,"Central Plains Bancshares, Inc.",74230224,"$74,230,224",Micro Cap,Yahoo Finance
DRIO,DarioHealth Corp.,73937032,"$73,937,032",Micro Cap,Yahoo Finance
MCHX,"Marchex, Inc.",73762520,"$73,762,520",Micro Cap,Yahoo Finance
BPAC,Blueport Acquisition Ltd,73699800,"$73,699,800",Micro Cap,Yahoo Finance
SGA,"Saga Communications, Inc.",73672704,"$73,672,704",Micro Cap,Yahoo Finance
PLRX,"Pliant Therapeutics, Inc.",73124768,"$73,124,768",Micro Cap,Yahoo Finance
ETHZ,ETHZilla Corporation,73006968,"$73,006,968",Micro Cap,Yahoo Finance
AIIO,Robo.ai Inc.,72958640,"$72,958,640",Micro Cap,Yahoo Finance
PRPL,"Purple Innovation, Inc.",72741224,"$72,741,224",Micro Cap,Yahoo Finance
EURKU,Eureka Acquisition Corp,72600912,"$72,600,912",Micro Cap,Yahoo Finance
LCUT,"Lifetime Brands, Inc.",72503800,"$72,503,800",Micro Cap,Yahoo Finance
GUTS,"Fractyl Health, Inc.",72437616,"$72,437,616",Micro Cap,Yahoo Finance
LIDR,"AEye, Inc.",72087992,"$72,087,992",Micro Cap,Yahoo Finance
PODC,"PodcastOne, Inc.",71582552,"$71,582,552",Micro Cap,Yahoo Finance
DXR,Daxor Corporation,71150432,"$71,150,432",Micro Cap,Yahoo Finance
FSHPU,Flag Ship Acquisition Corp.,71032400,"$71,032,400",Micro Cap,Yahoo Finance
VRA,"Vera Bradley, Inc.",71005752,"$71,005,752",Micro Cap,Yahoo Finance
ZOOZ,ZOOZ Strategy Ltd.,70928296,"$70,928,296",Micro Cap,Yahoo Finance
SOHON,Sotherly Hotels Inc. - 8.25% Se,70811608,"$70,811,608",Micro Cap,Yahoo Finance
PARK,"Park Dental Partners, Inc.",70621640,"$70,621,640",Micro Cap,Yahoo Finance
BTM,Bitcoin Depot Inc.,70408888,"$70,408,888",Micro Cap,Yahoo Finance
KZIA,Kazia Therapeutics Limited,70283144,"$70,283,144",Micro Cap,Yahoo Finance
GEG,"Great Elm Group, Inc.",70032872,"$70,032,872",Micro Cap,Yahoo Finance
LFVN,Lifevantage Corporation,69983544,"$69,983,544",Micro Cap,Yahoo Finance
CIGL,Concorde International Group Lt,69892360,"$69,892,360",Micro Cap,Yahoo Finance
CBAT,"CBAK Energy Technology, Inc.",69737680,"$69,737,680",Micro Cap,Yahoo Finance
SORA,AsiaStrategy,69619200,"$69,619,200",Micro Cap,Yahoo Finance
BWEN,"Broadwind, Inc.",69602960,"$69,602,960",Micro Cap,Yahoo Finance
QTI,"QT Imaging Holdings, Inc.",69530360,"$69,530,360",Micro Cap,Yahoo Finance
BRID,Bridgford Foods Corporation,69347000,"$69,347,000",Micro Cap,Yahoo Finance
NSPR,InspireMD Inc.,69064720,"$69,064,720",Micro Cap,Yahoo Finance
AVX,Avax One Technology Ltd.,69040792,"$69,040,792",Micro Cap,Yahoo Finance
ALOT,"AstroNova, Inc.",68860392,"$68,860,392",Micro Cap,Yahoo Finance
MREO,Mereo BioPharma Group plc,68824456,"$68,824,456",Micro Cap,Yahoo Finance
GANX,"Gain Therapeutics, Inc.",68462512,"$68,462,512",Micro Cap,Yahoo Finance
ZTEK,Zentek Ltd.,68096704,"$68,096,704",Micro Cap,Yahoo Finance
DWSN,Dawson Geophysical Company,67994680,"$67,994,680",Micro Cap,Yahoo Finance
GRAN,Grande Group Limited,67994064,"$67,994,064",Micro Cap,Yahoo Finance
RIBB,Ribbon Acquisition Corp,67771960,"$67,771,960",Micro Cap,Yahoo Finance
DBGI,"Digital Brands Group, Inc.",67717544,"$67,717,544",Micro Cap,Yahoo Finance
HLP,Hongli Group Inc.,67570992,"$67,570,992",Micro Cap,Yahoo Finance
RRGB,"Red Robin Gourmet Burgers, Inc.",67546368,"$67,546,368",Micro Cap,Yahoo Finance
LUNG,Pulmonx Corporation,67232664,"$67,232,664",Micro Cap,Yahoo Finance
CCG,Cheche Group Inc.,66914492,"$66,914,492",Micro Cap,Yahoo Finance
UYSCU,UY Scuti Acquisition Corp.,66908552,"$66,908,552",Micro Cap,Yahoo Finance
GENK,"GEN Restaurant Group, Inc.",66872836,"$66,872,836",Micro Cap,Yahoo Finance
ZBAI,ATIF Holdings Limited,66521252,"$66,521,252",Micro Cap,Yahoo Finance
DTCX,"Datacentrex, Inc.",66089860,"$66,089,860",Micro Cap,Yahoo Finance
IFRX,InflaRx N.V.,65985700,"$65,985,700",Micro Cap,Yahoo Finance
SOTK,Sono-Tek Corporation,65826532,"$65,826,532",Micro Cap,Yahoo Finance
STKS,"The ONE Group Hospitality, Inc.",65631084,"$65,631,084",Micro Cap,Yahoo Finance
PETS,"PetMed Express, Inc.",65604424,"$65,604,424",Micro Cap,Yahoo Finance
FORA,Forian Inc.,65562448,"$65,562,448",Micro Cap,Yahoo Finance
FBIOP,"Fortress Biotech, Inc. - 9.375%",65380660,"$65,380,660",Micro Cap,Yahoo Finance
TZOO,Travelzoo,65336592,"$65,336,592",Micro Cap,Yahoo Finance
LFS,"LEIFRAS Co., Ltd.",64878340,"$64,878,340",Micro Cap,Yahoo Finance
HTCO,High-Trend International Group,64473876,"$64,473,876",Micro Cap,Yahoo Finance
SCLX,Scilex Holding Company,64281660,"$64,281,660",Micro Cap,Yahoo Finance
BYSI,"BeyondSpring, Inc.",64150816,"$64,150,816",Micro Cap,Yahoo Finance
YI,"111, Inc.",64139028,"$64,139,028",Micro Cap,Yahoo Finance
CLST,"Catalyst Bancorp, Inc.",63967412,"$63,967,412",Micro Cap,Yahoo Finance
HIT,"Health In Tech, Inc.",63737864,"$63,737,864",Micro Cap,Yahoo Finance
INTG,The Intergroup Corporation,63733764,"$63,733,764",Micro Cap,Yahoo Finance
NRXP,"NRX Pharmaceuticals, Inc.",63651076,"$63,651,076",Micro Cap,Yahoo Finance
LIVE,Live Ventures Incorporated,63276136,"$63,276,136",Micro Cap,Yahoo Finance
GOCO,"GoHealth, Inc.",63170800,"$63,170,800",Micro Cap,Yahoo Finance
DOMH,Dominari Holdings Inc.,62768748,"$62,768,748",Micro Cap,Yahoo Finance
HOUR,"Hour Loop, Inc.",62613848,"$62,613,848",Micro Cap,Yahoo Finance
NUKK,Nukkleus Inc.,62407284,"$62,407,284",Micro Cap,Yahoo Finance
RMCO,Royalty Management Holding Corp,62379828,"$62,379,828",Micro Cap,Yahoo Finance
TEAD,Teads Holding Co.,62084680,"$62,084,680",Micro Cap,Yahoo Finance
AIRT,"Air T, Inc.",62025592,"$62,025,592",Micro Cap,Yahoo Finance
IZEA,"IZEA Worldwide, Inc.",61652704,"$61,652,704",Micro Cap,Yahoo Finance
FSEA,"First Seacoast Bancorp, Inc.",61461844,"$61,461,844",Micro Cap,Yahoo Finance
UCL,uCloudlink Group Inc.,61341208,"$61,341,208",Micro Cap,Yahoo Finance
NSTS,"NSTS Bancorp, Inc.",61197760,"$61,197,760",Micro Cap,Yahoo Finance
ENTX,Entera Bio Ltd.,60990132,"$60,990,132",Micro Cap,Yahoo Finance
EJH,E-Home Household Service Holdin,60722928,"$60,722,928",Micro Cap,Yahoo Finance
OFS,OFS Capital Corporation,60559316,"$60,559,316",Micro Cap,Yahoo Finance
IBAC,IB Acquisition Corp.,60556696,"$60,556,696",Micro Cap,Yahoo Finance
ELTK,Eltek Ltd.,60516072,"$60,516,072",Micro Cap,Yahoo Finance
BENF,Beneficient,60308380,"$60,308,380",Micro Cap,Yahoo Finance
ASRV,AmeriServ Financial Inc.,60191200,"$60,191,200",Micro Cap,Yahoo Finance
LOOP,"Loop Industries, Inc.",59938568,"$59,938,568",Micro Cap,Yahoo Finance
TVGN,Tevogen Bio Holdings Inc.,59791664,"$59,791,664",Micro Cap,Yahoo Finance
SJ,Scienjoy Holding Corporation,59272876,"$59,272,876",Micro Cap,Yahoo Finance
THCH,TH International Limited,59219484,"$59,219,484",Micro Cap,Yahoo Finance
XCH,XCHG Limited,59213728,"$59,213,728",Micro Cap,Yahoo Finance
RDAC,Rising Dragon Acquisition Corp.,58720104,"$58,720,104",Micro Cap,Yahoo Finance
UBXG,U-BX Technology Ltd.,58448396,"$58,448,396",Micro Cap,Yahoo Finance
ARAI,Arrive AI Inc.,58162760,"$58,162,760",Micro Cap,Yahoo Finance
GMM,Global Mofy AI Limited,57994624,"$57,994,624",Micro Cap,Yahoo Finance
WFCF,"Where Food Comes From, Inc.",57883572,"$57,883,572",Micro Cap,Yahoo Finance
TCRX,"TScan Therapeutics, Inc.",57882952,"$57,882,952",Micro Cap,Yahoo Finance
MGX,"Metagenomi Therapeutics, Inc.",57821996,"$57,821,996",Micro Cap,Yahoo Finance
CPIX,Cumberland Pharmaceuticals Inc.,57745356,"$57,745,356",Micro Cap,Yahoo Finance
HKIT,Hitek Global Inc.,57719748,"$57,719,748",Micro Cap,Yahoo Finance
XTIA,"XTI Aerospace, Inc.",57629688,"$57,629,688",Micro Cap,Yahoo Finance
RGS,Regis Corporation,57349000,"$57,349,000",Micro Cap,Yahoo Finance
SELF,"Global Self Storage, Inc.",57144740,"$57,144,740",Micro Cap,Yahoo Finance
ACRV,"Acrivon Therapeutics, Inc.",57114776,"$57,114,776",Micro Cap,Yahoo Finance
NTRB,Nutriband Inc.,57100208,"$57,100,208",Micro Cap,Yahoo Finance
GRCE,"Grace Therapeutics, Inc.",56902600,"$56,902,600",Micro Cap,Yahoo Finance
RITR,Reitar Logtech Holdings Limited,56892500,"$56,892,500",Micro Cap,Yahoo Finance
SOGP,Sound Group Inc.,56867200,"$56,867,200",Micro Cap,Yahoo Finance
SUUN,PowerBank Corporation,56792756,"$56,792,756",Micro Cap,Yahoo Finance
NOMA,NOMADAR Corp.,56520916,"$56,520,916",Micro Cap,Yahoo Finance
ZDAI,"DirectBooking Technology Co., L",56499300,"$56,499,300",Micro Cap,Yahoo Finance
PMVP,"PMV Pharmaceuticals, Inc.",56404196,"$56,404,196",Micro Cap,Yahoo Finance
ATHE,Alterity Therapeutics Limited,56370908,"$56,370,908",Micro Cap,Yahoo Finance
HFBL,"Home Federal Bancorp, Inc. of L",56298996,"$56,298,996",Micro Cap,Yahoo Finance
LITM,Snow Lake Resources Ltd.,56241960,"$56,241,960",Micro Cap,Yahoo Finance
CVGI,"Commercial Vehicle Group, Inc.",55831704,"$55,831,704",Micro Cap,Yahoo Finance
STI,"Solidion Technology, Inc.",55555856,"$55,555,856",Micro Cap,Yahoo Finance
PSIG,PS International Group Ltd.,55532784,"$55,532,784",Micro Cap,Yahoo Finance
ICCC,ImmuCell Corporation,55270152,"$55,270,152",Micro Cap,Yahoo Finance
BRAG,Bragg Gaming Group Inc.,55225368,"$55,225,368",Micro Cap,Yahoo Finance
DUO,Fangdd Network Group Ltd.,55124228,"$55,124,228",Micro Cap,Yahoo Finance
JFU,9F Inc.,54982648,"$54,982,648",Micro Cap,Yahoo Finance
BIOX,Bioceres Crop Solutions Corp.,54858388,"$54,858,388",Micro Cap,Yahoo Finance
AAME,Atlantic American Corporation,54664572,"$54,664,572",Micro Cap,Yahoo Finance
INKT,"MiNK Therapeutics, Inc.",54546080,"$54,546,080",Micro Cap,Yahoo Finance
UONE,"Urban One, Inc.",54260044,"$54,260,044",Micro Cap,Yahoo Finance
ISPO,Inspirato Incorporated,54205400,"$54,205,400",Micro Cap,Yahoo Finance
SCWO,374Water Inc.,54159616,"$54,159,616",Micro Cap,Yahoo Finance
KWM,"K Wave Media, Ltd.",54109240,"$54,109,240",Micro Cap,Yahoo Finance
ALAR,Alarum Technologies Ltd.,54096888,"$54,096,888",Micro Cap,Yahoo Finance
ASPS,Altisource Portfolio Solutions ,54088260,"$54,088,260",Micro Cap,Yahoo Finance
MDIA,Mediaco Holding Inc.,53961184,"$53,961,184",Micro Cap,Yahoo Finance
EURK,Eureka Acquisition Corp,53903436,"$53,903,436",Micro Cap,Yahoo Finance
YIBO,Planet Image International Limi,53903140,"$53,903,140",Micro Cap,Yahoo Finance
HMR,Heidmar Maritime Holdings Corp.,53730372,"$53,730,372",Micro Cap,Yahoo Finance
MLGO,"MicroAlgo, Inc.",53704968,"$53,704,968",Micro Cap,Yahoo Finance
DSWL,"Deswell Industries, Inc.",53701752,"$53,701,752",Micro Cap,Yahoo Finance
LVO,"LiveOne, Inc.",53261392,"$53,261,392",Micro Cap,Yahoo Finance
AGH,Aureus Greenway Holdings Inc.,52847604,"$52,847,604",Micro Cap,Yahoo Finance
OESX,"Orion Energy Systems, Inc.",52680580,"$52,680,580",Micro Cap,Yahoo Finance
ECOR,"electroCore, Inc.",52373168,"$52,373,168",Micro Cap,Yahoo Finance
NAMI,Jinxin Technology Holding Compa,52282012,"$52,282,012",Micro Cap,Yahoo Finance
UEIC,Universal Electronics Inc.,52261476,"$52,261,476",Micro Cap,Yahoo Finance
RPGL,Republic Power Group Limited,52185000,"$52,185,000",Micro Cap,Yahoo Finance
MDAI,"Spectral AI, Inc.",52171124,"$52,171,124",Micro Cap,Yahoo Finance
MNY,MoneyHero Limited,52121736,"$52,121,736",Micro Cap,Yahoo Finance
VTSI,"VirTra, Inc.",52095800,"$52,095,800",Micro Cap,Yahoo Finance
GMHS,Gamehaus Holdings Inc.,52021204,"$52,021,204",Micro Cap,Yahoo Finance
SPWH,"Sportsman's Warehouse Holdings,",51949480,"$51,949,480",Micro Cap,Yahoo Finance
IBIO,"iBio, Inc.",51720808,"$51,720,808",Micro Cap,Yahoo Finance
LOAN,"Manhattan Bridge Capital, Inc",51473936,"$51,473,936",Micro Cap,Yahoo Finance
INCR,Intercure Ltd.,51345776,"$51,345,776",Micro Cap,Yahoo Finance
AIRG,"Airgain, Inc.",51061484,"$51,061,484",Micro Cap,Yahoo Finance
KBSX,FST Corp.,51033244,"$51,033,244",Micro Cap,Yahoo Finance
CDLX,"Cardlytics, Inc. Common Stock",50910456,"$50,910,456",Micro Cap,Yahoo Finance
MIRA,"MIRA Pharmaceuticals, Inc.",50670068,"$50,670,068",Micro Cap,Yahoo Finance
AFCG,Advanced Flower Capital Inc.,50611776,"$50,611,776",Micro Cap,Yahoo Finance
FEAM,"5E Advanced Materials, Inc.",50550552,"$50,550,552",Micro Cap,Yahoo Finance
AIRE,reAlpha Tech Corp.,50217492,"$50,217,492",Micro Cap,Yahoo Finance
BRFH,Barfresh Food Group Inc.,50143548,"$50,143,548",Micro Cap,Yahoo Finance
LINK,"Interlink Electronics, Inc.",50085024,"$50,085,024",Micro Cap,Yahoo Finance
LPCN,Lipocine Inc.,50022900,"$50,022,900",Micro Cap,Yahoo Finance
SMXT,Solarmax Technology Inc.,50002156,"$50,002,156",Micro Cap,Yahoo Finance
BEAT,"Heartbeam, Inc.",49943168,"$49,943,168",Nano Cap,Yahoo Finance
SDM,Smart Digital Group Limited,49441252,"$49,441,252",Nano Cap,Yahoo Finance
ALCY,Alchemy Investments Acquisition,49107872,"$49,107,872",Nano Cap,Yahoo Finance
LICN,Lichen International Limited,48980476,"$48,980,476",Nano Cap,Yahoo Finance
QTTB,Q32 Bio Inc.,48971320,"$48,971,320",Nano Cap,Yahoo Finance
ORIS,Oriental Rise Holdings Limited,48960628,"$48,960,628",Nano Cap,Yahoo Finance
ALGS,"Aligos Therapeutics, Inc.",48920976,"$48,920,976",Nano Cap,Yahoo Finance
BLBX,Blackboxstocks Inc.,48906320,"$48,906,320",Nano Cap,Yahoo Finance
TIL,"Instil Bio, Inc.",48898048,"$48,898,048",Nano Cap,Yahoo Finance
STSS,Sharps Technology Inc.,48712272,"$48,712,272",Nano Cap,Yahoo Finance
NEPH,"Nephros, Inc.",48563944,"$48,563,944",Nano Cap,Yahoo Finance
PLUT,Plutus Financial Group Limited,48352500,"$48,352,500",Nano Cap,Yahoo Finance
FKWL,Franklin Wireless Corp.,48315548,"$48,315,548",Nano Cap,Yahoo Finance
ATOS,"Atossa Therapeutics, Inc.",48137884,"$48,137,884",Nano Cap,Yahoo Finance
LVLU,"Lulu's Fashion Lounge Holdings,",48008372,"$48,008,372",Nano Cap,Yahoo Finance
RAVE,"Rave Restaurant Group, Inc.",47892980,"$47,892,980",Nano Cap,Yahoo Finance
HGBL,Heritage Global Inc.,47595928,"$47,595,928",Nano Cap,Yahoo Finance
CLNN,Clene Inc.,47584364,"$47,584,364",Nano Cap,Yahoo Finance
ZENV,Zenvia Inc.,47405180,"$47,405,180",Nano Cap,Yahoo Finance
ESHA,ESH Acquisition Corp.,47296856,"$47,296,856",Nano Cap,Yahoo Finance
PPSI,"Pioneer Power Solutions, Inc.",47265836,"$47,265,836",Nano Cap,Yahoo Finance
MAXN,"Maxeon Solar Technologies, Ltd.",47242400,"$47,242,400",Nano Cap,Yahoo Finance
TCBS,"Texas Community Bancshares, Inc",47086532,"$47,086,532",Nano Cap,Yahoo Finance
BKHA,Black Hawk Acquisition Corporat,46893884,"$46,893,884",Nano Cap,Yahoo Finance
RCT,RedCloud Holdings plc,46880236,"$46,880,236",Nano Cap,Yahoo Finance
APLM,Apollomics Inc.,46660688,"$46,660,688",Nano Cap,Yahoo Finance
GGR,Gogoro Inc.,46536408,"$46,536,408",Nano Cap,Yahoo Finance
SEV,Aptera Motors Corp.,46451500,"$46,451,500",Nano Cap,Yahoo Finance
XHG,XChange TEC.INC,46393132,"$46,393,132",Nano Cap,Yahoo Finance
ASTI,"Ascent Solar Technologies, Inc",46253932,"$46,253,932",Nano Cap,Yahoo Finance
CNTY,"Century Casinos, Inc.",46023904,"$46,023,904",Nano Cap,Yahoo Finance
ABVC,"ABVC Biopharma, Inc.",45929056,"$45,929,056",Nano Cap,Yahoo Finance
NTWK,NETSOL Technologies Inc.,45889456,"$45,889,456",Nano Cap,Yahoo Finance
QRHC,Quest Resource Holding Corporat,45705508,"$45,705,508",Nano Cap,Yahoo Finance
KOSS,Koss Corporation,45628232,"$45,628,232",Nano Cap,Yahoo Finance
CING,Cingulate Inc.,45496808,"$45,496,808",Nano Cap,Yahoo Finance
EUDA,Euda Health Holdings Limited,45368992,"$45,368,992",Nano Cap,Yahoo Finance
PDSB,PDS Biotechnology Corporation,45210744,"$45,210,744",Nano Cap,Yahoo Finance
CRVO,CervoMed Inc.,45060740,"$45,060,740",Nano Cap,Yahoo Finance
TPCS,TechPrecision Corporation,45058280,"$45,058,280",Nano Cap,Yahoo Finance
RMTI,"Rockwell Medical, Inc.",44922044,"$44,922,044",Nano Cap,Yahoo Finance
KZR,"Kezar Life Sciences, Inc.",44817712,"$44,817,712",Nano Cap,Yahoo Finance
YYAI,AiRWA Inc.,44754368,"$44,754,368",Nano Cap,Yahoo Finance
YXT,YXT.COM GROUP HOLDING LIMITED -,44696196,"$44,696,196",Nano Cap,Yahoo Finance
QETA,Quetta Acquisition Corporation,44560736,"$44,560,736",Nano Cap,Yahoo Finance
ZYBT,Zhengye Biotechnology Holding L,44547892,"$44,547,892",Nano Cap,Yahoo Finance
SAFX,"XCF Global, Inc.",44414580,"$44,414,580",Nano Cap,Yahoo Finance
ACFN,"Acorn Energy, Inc.",44381972,"$44,381,972",Nano Cap,Yahoo Finance
STKE,Sol Strategies Inc.,44330484,"$44,330,484",Nano Cap,Yahoo Finance
IPWR,Ideal Power Inc.,44252020,"$44,252,020",Nano Cap,Yahoo Finance
JG,Aurora Mobile Limited,44123092,"$44,123,092",Nano Cap,Yahoo Finance
SPCB,"SuperCom, Ltd.",43931288,"$43,931,288",Nano Cap,Yahoo Finance
FTEK,"Fuel Tech, Inc.",43814956,"$43,814,956",Nano Cap,Yahoo Finance
UONEK,"Urban One, Inc.",43801648,"$43,801,648",Nano Cap,Yahoo Finance
GLTO,"Galecto, Inc.",43775264,"$43,775,264",Nano Cap,Yahoo Finance
OCC,Optical Cable Corporation,43731288,"$43,731,288",Nano Cap,Yahoo Finance
NHTC,Natural Health Trends Corp. - C,43634552,"$43,634,552",Nano Cap,Yahoo Finance
ELUT,"Elutia, Inc.",43555208,"$43,555,208",Nano Cap,Yahoo Finance
LONA,"LeonaBio, Inc.",43411996,"$43,411,996",Nano Cap,Yahoo Finance
AMOD,"Alpha Modus Holdings, Inc.",43404824,"$43,404,824",Nano Cap,Yahoo Finance
PRPO,"Precipio, Inc.",43362172,"$43,362,172",Nano Cap,Yahoo Finance
KLXE,"KLX Energy Services Holdings, I",43352308,"$43,352,308",Nano Cap,Yahoo Finance
